gpi,time,sm
2425825,2010-06-01 09:38:29.999983,32.329998
2425825,2010-06-01 19:24:16.875005,38.969997
2425825,2010-06-03 20:22:56.250001,52.39
2425825,2010-06-04 08:36:16.873983,27.67
2425825,2010-06-05 09:55:35.624997,22.67
2425825,2010-06-06 09:34:58.125010,22.5
2425825,2010-06-07 20:40:13.125005,14.13
2425825,2010-06-08 20:19:22.500004,7.22
2425825,2010-06-10 09:52:05.625009,10.719999
2425829,2010-06-01 09:38:29.999983,33.649998
2425829,2010-06-01 19:24:16.875005,43.53
2425829,2010-06-02 19:03:39.374012,69.97
2425829,2010-06-03 20:22:54.375016,55.75
2425829,2010-06-04 08:36:16.873983,28.9
2425829,2010-06-05 09:55:35.624997,25.96
2425829,2010-06-06 09:34:58.125010,26.31
2425829,2010-06-07 20:40:13.125005,15.74
2425829,2010-06-08 20:19:22.500004,8.99
2425829,2010-06-10 09:52:05.625009,14.28
2425833,2010-06-01 09:38:28.124998,35.27
2425833,2010-06-01 19:24:16.875005,46.76
2425833,2010-06-02 19:03:39.374012,69.92
2425833,2010-06-03 20:22:54.375016,63.26
2425833,2010-06-04 08:36:16.873983,30.88
2425833,2010-06-05 09:55:35.624997,27.65
2425833,2010-06-06 09:34:58.125010,33.13
2425833,2010-06-07 20:40:11.249980,18.0
2425833,2010-06-08 20:19:22.500004,13.19
2425833,2010-06-10 09:52:03.749984,13.5
2425837,2010-06-01 09:38:28.124998,36.32
2425837,2010-06-01 19:24:14.999980,51.57
2425837,2010-06-02 19:03:39.374012,68.659996
2425837,2010-06-03 20:22:54.375016,72.58
2425837,2010-06-04 08:36:16.873983,34.19
2425837,2010-06-05 09:55:33.750012,28.26
2425837,2010-06-06 09:34:56.249020,33.07
2425837,2010-06-07 20:40:11.249980,31.029999
2425837,2010-06-08 20:19:22.500004,16.59
2425837,2010-06-10 09:52:03.749984,17.08
2425841,2010-06-01 09:38:28.124998,34.219997
2425841,2010-06-01 19:24:14.999980,63.27
2425841,2010-06-02 19:03:37.499993,70.89
2425841,2010-06-03 20:22:54.375016,77.79
2425841,2010-06-04 08:36:15.000004,36.79
2425841,2010-06-05 09:55:33.750012,28.869999
2425841,2010-06-06 09:34:56.249020,36.76
2425841,2010-06-08 20:19:20.625019,20.93
2425841,2010-06-10 09:52:01.875000,20.89
2425845,2010-06-01 09:38:26.250013,30.599998
2425845,2010-06-01 19:24:14.999980,68.49
2425845,2010-06-02 19:03:37.499993,75.259995
2425845,2010-06-03 20:22:54.375016,78.409996
2425845,2010-06-04 08:36:15.000004,44.48
2425845,2010-06-05 09:55:31.874987,38.18
2425845,2010-06-06 09:34:56.249020,42.879997
2425845,2010-06-08 20:19:20.625019,30.269999
2425845,2010-06-10 09:52:01.875000,32.66
2425849,2010-06-01 09:38:26.250013,29.49
2425849,2010-06-01 19:24:13.124995,60.1
2425849,2010-06-02 19:03:35.625009,78.74
2425849,2010-06-03 20:22:54.375016,73.93
2425849,2010-06-04 08:36:15.000004,49.41
2425849,2010-06-05 09:55:31.874987,43.489998
2425849,2010-06-06 09:34:54.375000,42.79
2425849,2010-06-08 20:19:20.625019,30.57
2425849,2010-06-10 09:52:01.875000,39.5
2425853,2010-06-01 09:38:24.374988,32.719997
2425853,2010-06-01 19:24:13.124995,48.37
2425853,2010-06-02 19:03:35.625009,79.56
2425853,2010-06-03 20:22:52.499991,68.33
2425853,2010-06-04 08:36:15.000004,51.129997
2425853,2010-06-05 09:55:30.000002,46.21
2425853,2010-06-06 09:34:54.375000,37.739998
2425853,2010-06-08 20:19:20.625019,29.23
2425853,2010-06-10 09:51:59.999009,41.61
2425857,2010-06-01 09:38:24.374988,27.47
2425857,2010-06-01 19:24:11.250010,37.809998
2425857,2010-06-02 19:03:35.625009,82.57
2425857,2010-06-03 20:22:52.499991,66.85
2425857,2010-06-04 08:36:15.000004,44.92
2425857,2010-06-05 09:55:30.000002,42.45
2425857,2010-06-06 09:34:54.375000,28.39
2425857,2010-06-08 20:19:20.625019,22.47
2425857,2010-06-10 09:51:59.999009,35.13
2425861,2010-06-01 09:38:24.374988,25.71
2425861,2010-06-01 19:24:11.250010,34.75
2425861,2010-06-02 19:03:33.749983,88.0
2425861,2010-06-03 20:22:52.499991,68.11
2425861,2010-06-04 08:36:15.000004,42.2
2425861,2010-06-05 09:55:30.000002,40.34
2425861,2010-06-06 09:34:52.500016,24.65
2425861,2010-06-08 20:19:18.749994,16.21
2425861,2010-06-10 09:51:58.124990,26.74
2425865,2010-06-01 09:38:22.500003,25.48
2425865,2010-06-01 19:24:11.250010,40.17
2425865,2010-06-02 19:03:33.749983,91.909996
2425865,2010-06-03 20:22:52.499991,66.25
2425865,2010-06-04 08:36:13.125019,46.219997
2425865,2010-06-05 09:55:28.125017,36.79
2425865,2010-06-06 09:34:52.500016,25.529999
2425865,2010-06-08 20:19:18.749994,18.4
2425865,2010-06-10 09:51:58.124990,27.06
2425869,2010-06-01 09:38:22.500003,22.25
2425869,2010-06-01 19:24:09.374020,47.1
2425869,2010-06-02 19:03:31.874999,77.159996
2425869,2010-06-03 20:22:52.499991,55.559998
2425869,2010-06-04 08:36:13.125019,43.23
2425869,2010-06-06 09:34:50.624990,29.05
2425869,2010-06-08 20:19:18.749994,22.93
2425869,2010-06-10 09:51:56.250005,29.76
2425873,2010-06-01 09:38:22.500003,14.849999
2425873,2010-06-01 19:24:09.374020,51.69
2425873,2010-06-02 19:03:31.874999,56.62
2425873,2010-06-03 20:22:52.499991,39.54
2425873,2010-06-04 08:36:13.125019,32.059998
2425873,2010-06-06 09:34:50.624990,29.32
2425873,2010-06-08 20:19:18.749994,16.84
2425873,2010-06-10 09:51:56.250005,25.48
2425877,2010-06-01 09:38:20.624013,12.91
2425877,2010-06-01 19:24:09.374020,53.3
2425877,2010-06-02 19:03:31.874999,44.18
2425877,2010-06-03 20:22:50.625007,33.719997
2425877,2010-06-04 08:36:13.125019,32.32
2425877,2010-06-06 09:34:50.624990,26.859999
2425877,2010-06-08 20:19:18.749994,9.54
2425877,2010-06-10 09:51:56.250005,21.199999
2425881,2010-06-01 09:38:20.624013,12.29
2425881,2010-06-01 19:24:07.500001,56.03
2425881,2010-06-02 19:03:30.000014,40.54
2425881,2010-06-03 20:22:50.625007,31.89
2425881,2010-06-04 08:36:13.125019,25.949999
2425881,2010-06-06 09:34:48.750006,21.57
2425881,2010-06-08 20:19:18.749994,2.9299998
2425881,2010-06-10 09:51:54.374980,13.44
2425885,2010-06-01 09:38:18.749993,14.19
2425885,2010-06-02 19:03:30.000014,45.62
2425885,2010-06-03 20:22:50.625007,34.27
2425885,2010-06-04 08:36:11.249994,29.429998
2425885,2010-06-06 09:34:48.750006,19.32
2425885,2010-06-08 20:19:16.875009,3.4399998
2425885,2010-06-10 09:51:54.374980,16.41
2425889,2010-06-01 09:38:18.749993,19.939999
2425889,2010-06-02 19:03:30.000014,36.579998
2425889,2010-06-03 20:22:50.625007,42.94
2425889,2010-06-04 08:36:11.249994,31.26
2425889,2010-06-06 09:34:46.874981,13.25
2425889,2010-06-08 20:19:16.875009,7.1099997
2430083,2010-06-01 09:38:31.875008,48.1
2430083,2010-06-01 19:24:24.374984,40.91
2430083,2010-06-02 20:43:48.749987,70.1
2430083,2010-06-03 20:22:59.999005,55.07
2430083,2010-06-04 08:36:16.873983,42.84
2430083,2010-06-05 09:55:39.375007,36.829998
2430083,2010-06-07 20:40:16.874009,34.219997
2430083,2010-06-08 08:53:33.748986,28.24
2430083,2010-06-08 20:19:26.250014,28.08
2430083,2010-06-10 09:52:09.375019,20.16
2430087,2010-06-01 09:38:31.875008,43.82
2430087,2010-06-01 19:24:22.500000,37.37
2430087,2010-06-02 20:43:48.749987,70.72
2430087,2010-06-03 20:22:59.999005,54.98
2430087,2010-06-04 08:36:16.873983,40.62
2430087,2010-06-05 09:55:39.375007,33.14
2430087,2010-06-07 20:40:14.999990,33.57
2430087,2010-06-08 08:53:33.748986,29.679998
2430087,2010-06-08 20:19:26.250014,21.13
2430087,2010-06-10 09:52:07.499994,15.08
2430091,2010-06-01 09:38:31.875008,43.25
2430091,2010-06-01 19:24:22.500000,36.01
2430091,2010-06-02 20:43:48.749987,70.32
2430091,2010-06-03 20:22:58.124986,53.94
2430091,2010-06-04 08:36:16.873983,38.649998
2430091,2010-06-05 09:55:37.499016,29.57
2430091,2010-06-07 20:40:14.999990,29.529999
2430091,2010-06-08 08:53:31.875008,27.529999
2430091,2010-06-08 20:19:26.250014,20.16
2430091,2010-06-10 09:52:07.499994,13.309999
2430095,2010-06-01 09:38:29.999983,44.69
2430095,2010-06-01 19:24:22.500000,36.04
2430095,2010-06-02 20:43:48.749987,69.6
2430095,2010-06-03 20:22:58.124986,54.039997
2430095,2010-06-04 08:36:16.873983,35.43
2430095,2010-06-05 09:55:37.499016,28.439999
2430095,2010-06-07 20:40:14.999990,25.9
2430095,2010-06-08 08:53:31.875008,23.13
2430095,2010-06-08 20:19:26.250014,19.6
2430095,2010-06-10 09:52:05.625009,12.849999
2430099,2010-06-01 09:38:29.999983,44.989998
2430099,2010-06-01 19:24:20.624009,37.95
2430099,2010-06-02 20:43:48.749987,65.229996
2430099,2010-06-03 20:22:58.124986,53.059998
2430099,2010-06-04 08:36:15.000004,30.21
2430099,2010-06-05 09:55:37.499016,27.8
2430099,2010-06-06 09:34:58.125010,28.16
2430099,2010-06-07 20:40:14.999990,23.3
2430099,2010-06-08 08:53:31.875008,21.93
2430099,2010-06-08 20:19:26.250014,16.3
2430099,2010-06-10 09:52:05.625009,12.16
2430103,2010-06-01 09:38:29.999983,42.23
2430103,2010-06-01 19:24:20.624009,37.93
2430103,2010-06-03 20:22:58.124986,52.62
2430103,2010-06-04 08:36:15.000004,27.73
2430103,2010-06-05 09:55:35.624997,23.9
2430103,2010-06-06 09:34:58.125010,27.859999
2430103,2010-06-07 20:40:14.999990,18.16
2430103,2010-06-08 08:53:31.875008,13.41
2430103,2010-06-08 20:19:24.373983,12.599999
2430103,2010-06-10 09:52:05.625009,9.84
2430107,2010-06-01 09:38:28.124998,37.34
2430107,2010-06-01 19:24:18.749990,39.03
2430107,2010-06-03 20:22:58.124986,51.78
2430107,2010-06-04 08:36:15.000004,26.21
2430107,2010-06-05 09:55:35.624997,23.23
2430107,2010-06-06 09:34:58.125010,27.519999
2430107,2010-06-07 20:40:14.999990,14.99
2430107,2010-06-08 20:19:24.373983,8.75
2430107,2010-06-10 09:52:03.749984,10.62
2430111,2010-06-01 09:38:28.124998,34.05
2430111,2010-06-01 19:24:18.749990,43.59
2430111,2010-06-02 19:03:43.124988,80.59
2430111,2010-06-03 20:22:58.124986,51.77
2430111,2010-06-04 08:36:15.000004,26.72
2430111,2010-06-05 09:55:33.750012,28.48
2430111,2010-06-06 09:34:56.249020,25.83
2430111,2010-06-07 20:40:14.999990,17.33
2430111,2010-06-08 20:19:24.373983,10.79
2430111,2010-06-10 09:52:03.749984,16.76
2430115,2010-06-01 09:38:28.124998,34.32
2430115,2010-06-01 19:24:18.749990,46.379997
2430115,2010-06-02 19:03:41.250003,73.43
2430115,2010-06-03 20:22:56.250001,53.5
2430115,2010-06-04 08:36:15.000004,28.8
2430115,2010-06-05 09:55:33.750012,29.76
2430115,2010-06-06 09:34:56.249020,24.769999
2430115,2010-06-07 20:40:14.999990,19.699999
2430115,2010-06-08 20:19:24.373983,13.889999
2430115,2010-06-10 09:52:03.749984,18.949999
2430119,2010-06-01 09:38:26.250013,33.84
2430119,2010-06-01 19:24:16.875005,47.1
2430119,2010-06-02 19:03:41.250003,73.32
2430119,2010-06-03 20:22:56.250001,60.07
2430119,2010-06-04 08:36:15.000004,29.99
2430119,2010-06-05 09:55:33.750012,27.33
2430119,2010-06-06 09:34:56.249020,34.88
2430119,2010-06-07 20:40:13.125005,23.13
2430119,2010-06-08 20:19:24.373983,17.82
2430119,2010-06-10 09:52:01.875000,17.51
2430123,2010-06-01 09:38:26.250013,30.26
2430123,2010-06-01 19:24:16.875005,48.05
2430123,2010-06-02 19:03:39.374012,69.96
2430123,2010-06-03 20:22:56.250001,70.29
2430123,2010-06-04 08:36:15.000004,28.93
2430123,2010-06-05 09:55:31.874987,25.33
2430123,2010-06-06 09:34:54.375000,35.68
2430123,2010-06-08 20:19:22.500004,18.66
2430123,2010-06-10 09:52:01.875000,20.65
2430127,2010-06-01 09:38:26.250013,30.08
2430127,2010-06-01 19:24:16.875005,63.34
2430127,2010-06-02 19:03:39.374012,73.549995
2430127,2010-06-03 20:22:56.250001,75.31
2430127,2010-06-04 08:36:13.125019,33.52
2430127,2010-06-05 09:55:31.874987,29.289999
2430127,2010-06-06 09:34:54.375000,43.879997
2430127,2010-06-08 20:19:22.500004,31.89
2430127,2010-06-10 09:51:59.999009,30.49
2430131,2010-06-01 09:38:24.374988,30.539999
2430131,2010-06-01 19:24:14.999980,62.34
2430131,2010-06-02 19:03:39.374012,75.78
2430131,2010-06-03 20:22:56.250001,72.39
2430131,2010-06-04 08:36:13.125019,42.37
2430131,2010-06-05 09:55:30.000002,40.29
2430131,2010-06-06 09:34:54.375000,49.719997
2430131,2010-06-08 20:19:22.500004,41.52
2430131,2010-06-10 09:51:59.999009,46.55
2430135,2010-06-01 09:38:24.374988,30.38
2430135,2010-06-01 19:24:14.999980,47.039997
2430135,2010-06-02 19:03:37.499993,75.15
2430135,2010-06-03 20:22:56.250001,65.61
2430135,2010-06-04 08:36:13.125019,46.649998
2430135,2010-06-05 09:55:30.000002,40.82
2430135,2010-06-06 09:34:52.500016,45.039997
2430135,2010-06-08 20:19:22.500004,37.13
2430135,2010-06-10 09:51:59.999009,47.559998
2430139,2010-06-01 09:38:22.500003,30.939999
2430139,2010-06-01 19:24:14.999980,32.69
2430139,2010-06-02 19:03:37.499993,75.01
2430139,2010-06-03 20:22:54.375016,62.0
2430139,2010-06-04 08:36:13.125019,47.059998
2430139,2010-06-05 09:55:30.000002,41.76
2430139,2010-06-06 09:34:52.500016,35.25
2430139,2010-06-08 20:19:22.500004,27.0
2430139,2010-06-10 09:51:58.124990,43.57
2430143,2010-06-01 09:38:22.500003,27.029999
2430143,2010-06-01 19:24:13.124995,28.46
2430143,2010-06-02 19:03:35.625009,78.97
2430143,2010-06-03 20:22:54.375016,60.68
2430143,2010-06-04 08:36:13.125019,46.079998
2430143,2010-06-05 09:55:28.125017,39.059998
2430143,2010-06-06 09:34:52.500016,26.939999
2430143,2010-06-08 20:19:22.500004,19.71
2430143,2010-06-10 09:51:58.124990,33.02
2430147,2010-06-01 09:38:22.500003,27.189999
2430147,2010-06-01 19:24:13.124995,31.25
2430147,2010-06-02 19:03:35.625009,81.71
2430147,2010-06-03 20:22:54.375016,59.539997
2430147,2010-06-04 08:36:11.249994,45.37
2430147,2010-06-05 09:55:28.125017,36.18
2430147,2010-06-06 09:34:50.624990,22.22
2430147,2010-06-08 20:19:20.625019,12.65
2430147,2010-06-10 09:51:56.250005,20.75
2430151,2010-06-01 09:38:20.624013,25.17
2430151,2010-06-01 19:24:13.124995,39.57
2430151,2010-06-02 19:03:35.625009,83.479996
2430151,2010-06-03 20:22:54.375016,58.21
2430151,2010-06-04 08:36:11.249994,45.399998
2430151,2010-06-05 09:55:26.248986,31.81
2430151,2010-06-06 09:34:50.624990,19.88
2430151,2010-06-08 20:19:20.625019,10.84
2430151,2010-06-10 09:51:56.250005,18.289999
2430155,2010-06-01 09:38:20.624013,21.039999
2430155,2010-06-01 19:24:11.250010,52.719997
2430155,2010-06-02 19:03:33.749983,77.38
2430155,2010-06-03 20:22:54.375016,53.28
2430155,2010-06-04 08:36:11.249994,40.899998
2430155,2010-06-06 09:34:48.750006,21.91
2430155,2010-06-08 20:19:20.625019,11.11
2430155,2010-06-10 09:51:56.250005,16.039999
2430159,2010-06-01 09:38:20.624013,20.51
2430159,2010-06-01 19:24:11.250010,60.42
2430159,2010-06-02 19:03:33.749983,59.399998
2430159,2010-06-03 20:22:54.375016,45.0
2430159,2010-06-04 08:36:11.249994,38.1
2430159,2010-06-06 09:34:48.750006,29.769999
2430159,2010-06-08 20:19:20.625019,14.17
2430159,2010-06-10 09:51:54.374980,21.81
2430163,2010-06-01 09:38:18.749993,17.33
2430163,2010-06-01 19:24:11.250010,60.18
2430163,2010-06-02 19:03:31.874999,45.71
2430163,2010-06-03 20:22:52.499991,31.82
2430163,2010-06-04 08:36:11.249994,34.82
2430163,2010-06-06 09:34:48.750006,23.18
2430163,2010-06-08 20:19:20.625019,7.2599998
2430163,2010-06-10 09:51:54.374980,18.08
2430167,2010-06-01 09:38:18.749993,19.789999
2430167,2010-06-02 19:03:31.874999,42.489998
2430167,2010-06-03 20:22:52.499991,30.51
2430167,2010-06-04 08:36:11.249994,32.98
2430167,2010-06-06 09:34:46.874981,22.9
2430167,2010-06-08 20:19:20.625019,6.8599997
2430167,2010-06-10 09:51:52.499995,15.299999
2430171,2010-06-01 09:38:16.875009,20.07
2430171,2010-06-02 19:03:31.874999,39.21
2430171,2010-06-03 20:22:52.499991,35.93
2430171,2010-06-04 08:36:09.375009,30.929998
2430171,2010-06-06 09:34:46.874981,17.07
2430171,2010-06-08 20:19:18.749994,8.82
2430171,2010-06-10 09:51:52.499995,11.87
2430175,2010-06-01 09:38:16.875009,19.0
2430175,2010-06-02 19:03:30.000014,33.85
2430175,2010-06-03 20:22:52.499991,41.66
2430175,2010-06-04 08:36:09.375009,27.519999
2430175,2010-06-06 09:34:46.874981,9.25
2430175,2010-06-08 20:19:18.749994,7.08
2434365,2010-06-01 09:38:29.999983,39.62
2434365,2010-06-01 19:24:24.374984,32.48
2434365,2010-06-02 20:43:50.625012,65.57
2434365,2010-06-03 20:22:59.999005,49.17
2434365,2010-06-04 08:36:15.000004,35.86
2434365,2010-06-05 09:55:35.624997,28.41
2434365,2010-06-07 20:40:16.874009,23.57
2434365,2010-06-08 08:53:29.999983,24.64
2434365,2010-06-08 20:19:28.124999,15.94
2434365,2010-06-10 09:52:05.625009,7.91
2434369,2010-06-01 09:38:28.124998,43.41
2434369,2010-06-01 19:24:22.500000,34.0
2434369,2010-06-02 20:43:50.625012,65.38
2434369,2010-06-03 20:22:59.999005,51.46
2434369,2010-06-04 08:36:15.000004,32.559998
2434369,2010-06-05 09:55:35.624997,27.939999
2434369,2010-06-07 20:40:16.874009,23.57
2434369,2010-06-08 08:53:29.999983,21.91
2434369,2010-06-08 20:19:28.124999,17.859999
2434369,2010-06-10 09:52:03.749984,10.58
2434373,2010-06-01 09:38:28.124998,61.3
2434373,2010-06-01 19:24:22.500000,51.62
2434373,2010-06-02 20:43:50.625012,84.549995
2434373,2010-06-03 20:22:59.999005,72.25
2434373,2010-06-04 08:36:13.125019,40.129997
2434373,2010-06-05 09:55:35.624997,39.16
2434373,2010-06-06 09:34:56.249020,40.54
2434373,2010-06-07 20:40:16.874009,31.189999
2434373,2010-06-08 08:53:29.999983,31.67
2434373,2010-06-08 20:19:28.124999,24.07
2434373,2010-06-10 09:52:03.749984,21.869999
2434377,2010-06-01 09:38:28.124998,55.629997
2434377,2010-06-01 19:24:22.500000,51.489998
2434377,2010-06-03 20:22:59.999005,71.13
2434377,2010-06-04 08:36:13.125019,35.14
2434377,2010-06-05 09:55:33.750012,35.26
2434377,2010-06-06 09:34:56.249020,41.26
2434377,2010-06-07 20:40:16.874009,26.71
2434377,2010-06-08 08:53:29.999983,25.58
2434377,2010-06-08 20:19:26.250014,19.83
2434377,2010-06-10 09:52:03.749984,22.539999
2434381,2010-06-01 09:38:26.250013,44.61
2434381,2010-06-01 19:24:20.624009,45.12
2434381,2010-06-03 20:22:59.999005,60.64
2434381,2010-06-04 08:36:13.125019,25.75
2434381,2010-06-05 09:55:33.750012,30.75
2434381,2010-06-06 09:34:56.249020,39.86
2434381,2010-06-07 20:40:16.874009,17.779999
2434381,2010-06-08 20:19:26.250014,15.38
2434381,2010-06-10 09:52:01.875000,18.02
2434385,2010-06-01 09:38:26.250013,41.62
2434385,2010-06-01 19:24:20.624009,49.42
2434385,2010-06-03 20:22:59.999005,57.78
2434385,2010-06-04 08:36:13.125019,23.91
2434385,2010-06-05 09:55:33.750012,41.7
2434385,2010-06-06 09:34:54.375000,38.18
2434385,2010-06-07 20:40:16.874009,16.81
2434385,2010-06-08 20:19:26.250014,22.289999
2434385,2010-06-10 09:52:01.875000,20.56
2434389,2010-06-01 09:38:26.250013,37.2
2434389,2010-06-01 19:24:20.624009,47.67
2434389,2010-06-02 19:03:43.124988,83.35
2434389,2010-06-03 20:22:58.124986,60.6
2434389,2010-06-04 08:36:13.125019,30.369999
2434389,2010-06-05 09:55:31.874987,35.42
2434389,2010-06-06 09:34:54.375000,30.25
2434389,2010-06-07 20:40:16.874009,21.21
2434389,2010-06-08 20:19:26.250014,28.269999
2434389,2010-06-10 09:52:01.875000,27.16
2434393,2010-06-01 09:38:24.374988,29.64
2434393,2010-06-01 19:24:18.749990,41.989998
2434393,2010-06-02 19:03:43.124988,76.34
2434393,2010-06-03 20:22:58.124986,64.39
2434393,2010-06-04 08:36:13.125019,28.519999
2434393,2010-06-05 09:55:31.874987,29.4
2434393,2010-06-06 09:34:54.375000,39.29
2434393,2010-06-07 20:40:14.999990,26.3
2434393,2010-06-08 20:19:26.250014,28.289999
2434393,2010-06-10 09:51:59.999009,28.439999
2434397,2010-06-01 09:38:24.374988,25.439999
2434397,2010-06-01 19:24:18.749990,49.0
2434397,2010-06-02 19:03:41.250003,76.42
2434397,2010-06-03 20:22:58.124986,70.21
2434397,2010-06-04 08:36:11.249994,29.269999
2434397,2010-06-05 09:55:30.000002,29.63
2434397,2010-06-06 09:34:52.500016,47.62
2434397,2010-06-08 20:19:24.373983,35.96
2434397,2010-06-10 09:51:59.999009,35.219997
2434401,2010-06-01 09:38:24.374988,25.84
2434401,2010-06-01 19:24:18.749990,55.55
2434401,2010-06-02 19:03:41.250003,78.689995
2434401,2010-06-03 20:22:58.124986,65.54
2434401,2010-06-04 08:36:11.249994,36.25
2434401,2010-06-05 09:55:30.000002,35.64
2434401,2010-06-06 09:34:52.500016,57.12
2434401,2010-06-08 20:19:24.373983,49.36
2434401,2010-06-10 09:51:58.124990,47.07
2434405,2010-06-01 09:38:22.500003,28.05
2434405,2010-06-01 19:24:16.875005,49.2
2434405,2010-06-02 19:03:39.374012,73.369995
2434405,2010-06-03 20:22:58.124986,61.59
2434405,2010-06-04 08:36:11.249994,42.05
2434405,2010-06-05 09:55:28.125017,42.61
2434405,2010-06-06 09:34:52.500016,58.57
2434405,2010-06-08 20:19:24.373983,52.59
2434405,2010-06-10 09:51:58.124990,57.899998
2434409,2010-06-01 09:38:22.500003,30.5
2434409,2010-06-01 19:24:16.875005,36.41
2434409,2010-06-02 19:03:39.374012,73.75
2434409,2010-06-03 20:22:56.250001,64.479996
2434409,2010-06-04 08:36:11.249994,42.94
2434409,2010-06-05 09:55:28.125017,44.04
2434409,2010-06-06 09:34:50.624990,52.489998
2434409,2010-06-08 20:19:24.373983,43.04
2434409,2010-06-10 09:51:58.124990,56.07
2434413,2010-06-01 09:38:20.624013,29.46
2434413,2010-06-01 19:24:16.875005,28.0
2434413,2010-06-02 19:03:39.374012,76.619995
2434413,2010-06-03 20:22:56.250001,63.91
2434413,2010-06-04 08:36:11.249994,43.879997
2434413,2010-06-05 09:55:28.125017,40.7
2434413,2010-06-06 09:34:50.624990,39.12
2434413,2010-06-08 20:19:24.373983,30.26
2434413,2010-06-10 09:51:56.250005,47.69
2434417,2010-06-01 09:38:20.624013,26.789999
2434417,2010-06-01 19:24:14.999980,28.93
2434417,2010-06-02 19:03:37.499993,77.53
2434417,2010-06-03 20:22:56.250001,56.969997
2434417,2010-06-04 08:36:11.249994,44.95
2434417,2010-06-05 09:55:26.248986,38.35
2434417,2010-06-06 09:34:50.624990,31.679998
2434417,2010-06-08 20:19:24.373983,21.279999
2434417,2010-06-10 09:51:56.250005,35.579998
2434421,2010-06-01 09:38:20.624013,27.039999
2434421,2010-06-01 19:24:14.999980,35.6
2434421,2010-06-02 19:03:37.499993,78.28
2434421,2010-06-03 20:22:56.250001,52.09
2434421,2010-06-04 08:36:09.375009,43.94
2434421,2010-06-05 09:55:26.248986,32.73
2434421,2010-06-06 09:34:48.750006,26.51
2434421,2010-06-08 20:19:22.500004,13.13
2434421,2010-06-10 09:51:54.374980,20.21
2434425,2010-06-01 09:38:18.749993,28.08
2434425,2010-06-01 19:24:14.999980,45.02
2434425,2010-06-02 19:03:35.625009,79.52
2434425,2010-06-03 20:22:56.250001,53.0
2434425,2010-06-04 08:36:09.375009,45.489998
2434425,2010-06-05 09:55:24.375008,31.269999
2434425,2010-06-06 09:34:48.750006,25.92
2434425,2010-06-08 20:19:22.500004,14.719999
2434425,2010-06-10 09:51:54.374980,18.949999
2434429,2010-06-01 09:38:18.749993,22.289999
2434429,2010-06-01 19:24:13.124995,54.62
2434429,2010-06-02 19:03:35.625009,74.09
2434429,2010-06-03 20:22:56.250001,47.469997
2434429,2010-06-04 08:36:09.375009,39.28
2434429,2010-06-06 09:34:46.874981,24.85
2434429,2010-06-08 20:19:22.500004,12.86
2434429,2010-06-10 09:51:54.374980,16.56
2434433,2010-06-01 09:38:18.749993,19.99
2434433,2010-06-01 19:24:13.124995,62.809998
2434433,2010-06-02 19:03:35.625009,61.75
2434433,2010-06-03 20:22:56.250001,39.489998
2434433,2010-06-04 08:36:09.375009,38.469997
2434433,2010-06-06 09:34:46.874981,26.49
2434433,2010-06-08 20:19:22.500004,12.55
2434433,2010-06-10 09:51:52.499995,17.02
2434437,2010-06-01 09:38:16.875009,21.77
2434437,2010-06-01 19:24:13.124995,58.32
2434437,2010-06-02 19:03:33.749983,48.6
2434437,2010-06-03 20:22:54.375016,32.28
2434437,2010-06-04 08:36:09.375009,35.73
2434437,2010-06-06 09:34:46.874981,23.1
2434437,2010-06-08 20:19:22.500004,12.58
2434437,2010-06-10 09:51:52.499995,15.16
2434441,2010-06-01 09:38:16.875009,18.63
2434441,2010-06-02 19:03:33.749983,39.62
2434441,2010-06-03 20:22:54.375016,28.539999
2434441,2010-06-04 08:36:09.375009,32.23
2434441,2010-06-06 09:34:44.998990,19.26
2434441,2010-06-08 20:19:22.500004,9.17
2434441,2010-06-10 09:51:50.625010,8.94
2434445,2010-06-01 09:38:14.999983,15.7699995
2434445,2010-06-02 19:03:31.874999,33.14
2434445,2010-06-03 20:22:54.375016,27.769999
2434445,2010-06-04 08:36:07.499984,25.47
2434445,2010-06-06 09:34:44.998990,10.26
2434445,2010-06-08 20:19:20.625019,4.79
2434445,2010-06-10 09:51:50.625010,1.54
2434449,2010-06-01 09:38:14.999983,19.21
2434449,2010-06-02 19:03:31.874999,33.6
2434449,2010-06-03 20:22:54.375016,38.29
2434449,2010-06-04 08:36:07.499984,26.38
2434449,2010-06-06 09:34:44.998990,14.16
2434449,2010-06-08 20:19:20.625019,10.12
2434449,2010-06-10 09:51:48.749020,5.23
2438631,2010-06-01 09:38:28.124998,41.239998
2438631,2010-06-01 19:24:26.250009,30.91
2438631,2010-06-02 20:43:52.499997,71.56
2438631,2010-06-03 20:23:01.873990,50.16
2438631,2010-06-04 08:36:13.125019,34.02
2438631,2010-06-05 09:55:33.750012,27.9
2438631,2010-06-07 20:40:18.750000,19.15
2438631,2010-06-08 08:53:28.124998,21.83
2438631,2010-06-08 20:19:29.999983,14.86
2438631,2010-06-10 09:52:03.749984,6.75
2438635,2010-06-01 09:38:26.250013,48.82
2438635,2010-06-01 19:24:24.374984,39.98
2438635,2010-06-02 20:43:52.499997,75.1
2438635,2010-06-03 20:23:01.873990,58.219997
2438635,2010-06-04 08:36:13.125019,35.25
2438635,2010-06-05 09:55:33.750012,31.23
2438635,2010-06-07 20:40:18.750000,26.5
